tmdb_id,title,original_title,language,genres,status,type,first_air_date,last_air_date,seasons,episodes,episode_runtime,network,production_companies,created_by,short_summary,tagline,homepage,in_production,poster_url,backdrop_url,imdb_id,wikidata_id,instagram_id,instagram_url,twitter_id,twitter_url,facebook_id,facebook_url,popularity,vote_average,vote_count,origin_country
273940,Marnalı,Marnalı,tr,"Drama, Crime, Action & Adventure",Returning Series,Miniseries,2024-10-22,2024-10-22,1,10,50,tabii,"tabii, TRT",,"Ali Reşat, a man of traditions, is released with an amnesty after many years in prison. While plotting revenge against his enemies in the mafia who put him in this situation, he seeks ways to win back his estranged son.",,https://www.tabii.com/tr/browse/154830_134666?dt=426079,True,https://image.tmdb.org/t/p/w500/2vKtwh6pPqcvIcUstWlu122Bgy3.jpg,https://image.tmdb.org/t/p/original/g9l5nOv23x3JRVEdrrtQXVYfYJC.jpg,tt32028219,,,,,,,,3.22,3.8,4,TR
214079,The Tailor,Terzi,tr,"Drama, Mystery",Ended,Scripted,2023-05-02,2023-11-03,3,23,,Netflix,OGM Pictures,Onur Güvenatam,A famous tailor begins to sew a wedding dress for his best friend’s fiancée – but all three have dark secrets that will soon upend their lives.,,https://www.netflix.com/title/81590491,False,https://image.tmdb.org/t/p/w500/a3SYikJGnXNZu3vjnHiRjiAxLyN.jpg,https://image.tmdb.org/t/p/original/5vaDrDaJij9JFF7cwrJvAMypxLY.jpg,tt15473010,Q110420086,,,,,,,5.15,7.3,101,TR
233524,Kader Bağları,Kader Bağları,tr,Drama,Ended,Scripted,2023-09-30,2023-10-28,1,5,120,FOX,,Türküler Özgül Akad,"The series will tell the impressive love story of Kerem and Sevda, whose paths cross abroad and reach all the way to Manisa. The events in the series will begin with Kerem going to jail for opposing the injustice done to Sevda. The love between Kerem and Sevda, that's beset with coincidences, will result in conflicts between their families.",,https://www.fox.com.tr/Kader-Baglari/izle,False,https://image.tmdb.org/t/p/w500/oMUhzcxmirshvZkZgJgvLjETb6j.jpg,https://image.tmdb.org/t/p/original/r83rkqXgpejePehagM2y4HNEruA.jpg,tt28334630,Q123137286,,,,,,,3.98,6.0,9,TR
303450,FER,FER,tr,"Drama, Crime, Comedy",Returning Series,Scripted,2025-11-07,2026-01-02,1,10,,GAİN,BKM,Devin Özgür Çınar,"Dilek, a mother of two living apart from her husband, starts working as an unlicensed taxi driver to make ends meet. One day, a passenger who’s never taken an illegal taxi before gets in her car—and her life changes forever.",,https://www.gain.tv/t/8C6daVaPSC0Jf74c4R7KHEhC/fer,True,https://image.tmdb.org/t/p/w500/trQua0uAT4CM3ZrZyoNbMUvLLDK.jpg,https://image.tmdb.org/t/p/original/kppp3NeLGerYE5GFLRitUwlzChh.jpg,tt38749915,,,,,,,,3.62,7.0,1,TR
197679,The Life and Movies of Erşan Kuneri,Erşan Kuneri,tr,Comedy,Returning Series,Scripted,2022-05-13,2024-10-10,2,16,50,Netflix,CMYLMZ Fikirsanat,Cem Yılmaz,"Reexamining his own legacy, a renowned figure in erotic cinema decides to branch out and make movies in other genres, from sci-fi to medieval action.",,https://www.netflix.com/title/81316610,True,https://image.tmdb.org/t/p/w500/AdmyBnD3GRBBAJ6F5EIcO6JjQO5.jpg,https://image.tmdb.org/t/p/original/e9iztxikysYdbx3gwGrMt05kFWV.jpg,tt13238304,Q108544067,ersankuneri,https://www.instagram.com/ersankuneri/,,,,,3.28,6.8,76,TR
132752,Barbaroslar,Barbaroslar: Akdeniz'in Kılıcı,tr,"Drama, War & Politics, Action & Adventure",Ended,Scripted,2021-09-16,2022-05-26,1,32,120,TRT 1,ES Film,"Adel Adeeb, Doğan Ümit Karaca","Barbaroslar: Sword of the Mediterranean will take viewers on a historic journey across the Ottoman Empire based on the life of 16th-century Ottoman admiral ""Barbaros"" Hayreddin Pasha and the adventures of four brothers who become seafarers. The drama series retells this adventure through the stories of four brothers; Ishak, Oruc, Hizir, and Ilyas, fighting high tides and the secrets of the seas. It focuses on their pursuit of a holy secret with the help of Master Suleyman, and during the course ",,https://www.trtizle.com/diziler/barbaroslar-akdenizin-kilici,False,https://image.tmdb.org/t/p/w500/f4Ih65EVp6SQc8E89bQ7NbyGeei.jpg,https://image.tmdb.org/t/p/original/leOTbaxPLkybrnj7kfEDlitYsDo.jpg,tt14473896,Q100260018,barbaroslardizi,https://www.instagram.com/barbaroslardizi/,barbaroslardizi,https://twitter.com/barbaroslardizi,barbaroslardizi,https://www.facebook.com/barbaroslardizi,2.82,8.0,18,TR
157219,Midnight at the Pera Palace,Pera Palas’ta Gece Yarısı,tr,"Drama, Mystery, Crime",Returning Series,Scripted,2022-03-03,2024-09-12,2,16,45,Netflix,Karga Seven Pictures,Elif Usman,"At a historic Istanbul hotel, a journalist is unexpectedly thrust into the past and must stop a plot that could change the fate of modern Turkey.",,https://www.netflix.com/title/81212136,True,https://image.tmdb.org/t/p/w500/esrggEWrlpjncn6y4tyHBJ0syLn.jpg,https://image.tmdb.org/t/p/original/n5MXQXuj5RnpZcxvDtO4sgzcKaY.jpg,tt13317508,Q110978820,,,,,,,3.68,7.5,71,TR
278004,Istanbul Encyclopedia,İstanbul Ansiklopedisi,tr,Drama,Ended,Miniseries,2025-04-17,2025-04-17,1,8,,Netflix,,Selman Nacar,"A young student moves in with an estranged family friend in Istanbul, trading her humble hometown for a city that tests her identity — and convictions.",,https://www.netflix.com/title/81703424,False,https://image.tmdb.org/t/p/w500/qWH4U6fTwMOK9tC3W9qBdBrP8hj.jpg,https://image.tmdb.org/t/p/original/uLrgsKBc3SLHmF4ReRy03jP2ZzI.jpg,tt30965512,Q135449119,,,,,,,3.71,5.8,14,TR
297751,Reborn,Çarpıntı,tr,"Drama, Soap",Canceled,Scripted,2025-09-07,2025-12-07,1,13,120,Star TV,OGM Pictures,Deniz Dargı,"Aslı Güneş has never truly lived her fragile heart kept her trapped in survival. When she finally receives a life-saving transplant, her second chance comes with a price: the heart belonged to Melike Alkan, heir to one of Istanbul’s most powerful families. Drawn into the Alkan world of wealth, grief, and buried secrets, Aslı becomes both a daughter to a grieving mother and the forbidden love of a restless heir. But while she embraces this new life, her own mother and a dangerous lover scheme to ",Anneni seçme şansın olsaydı… Yine de onu mu seçerdin?,https://www.startv.com.tr/dizi/carpinti,False,https://image.tmdb.org/t/p/w500/hXJthDakc4aDdd6sUH85xXUKtED.jpg,https://image.tmdb.org/t/p/original/zWDM0d3eWqfYyldMPdFRQGjgtzG.jpg,tt37793706,Q136098253,carpintidizi,https://www.instagram.com/carpintidizi/,Carpintitvdizi,https://twitter.com/Carpintitvdizi,carpintidizi,https://www.facebook.com/carpintidizi,4.36,8.2,8,TR
97296,Zemheri,Zemheri,tr,Drama,Ended,Scripted,2020-01-15,2020-03-18,1,10,120,Show TV,Ay Yapım,Hilal Saral,"Firuze and Ayaz. Two beautiful heart, two family carrying children overhead. Fate brought them together. Her father's unjust conviction in the elevator accident that killed thirteen people triggered Firuze. Carrying the responsibility of being the man of the house, Ayaz is faced with Firuze, which he sacrificed for his mother when he was about to marry another.",,https://www.showtv.com.tr/dizi/tanitim/zemheri/2672,False,https://image.tmdb.org/t/p/w500/koZdwkUOQy8JsuGcrUdtQZAhakS.jpg,https://image.tmdb.org/t/p/original/eVo7j9XEV6ObPdS9sm7o5QmvApZ.jpg,tt11426542,Q81615045,tvdizizemheri,https://www.instagram.com/tvdizizemheri/,tvdizizemheri,https://twitter.com/tvdizizemheri,tvdizizemheri,https://www.facebook.com/tvdizizemheri,3.8,7.2,18,TR
202010,As the Crow Flies,Kus uçusu,tr,Drama,Ended,Scripted,2022-06-03,2024-04-11,3,24,45,Netflix,Ay Yapım,Meriç Acemi,"A young fan maneuvers her way into a seasoned anchor's newsroom but soon confronts the dark side of ambition, envy and the desire to be seen.",,https://www.netflix.com/title/81303889,False,https://image.tmdb.org/t/p/w500/gGkWqWBcJdhgUqnHUQVNLO1mopr.jpg,https://image.tmdb.org/t/p/original/opHnAwvV1XY2EgR7gScAv2cdjMg.jpg,tt13323566,Q112176958,,,,,,,3.44,7.0,64,TR
215275,Çöp Adam,Çöp Adam,tr,Drama,Ended,Scripted,2022-11-30,2023-10-11,2,30,,Star TV,OGM Pictures,"Engin Altan Düzyatan, Elçin Sangu, Elçin Afacan, Sedef Avci","Tells the love story of game developer Tamer and bankeress Peri, who meets in an extraordinary way and are trapped in a dangerous yet beautiful game.",,https://www.startv.com.tr/dizi/cop-adam,False,https://image.tmdb.org/t/p/w500/dwtm8BD77ehylBCyRypzed2Q6cw.jpg,https://image.tmdb.org/t/p/original/oFCRaNl8a1k8nrUlBj25U4bzWtZ.jpg,tt22467674,Q116604891,copadamtvdizi,https://www.instagram.com/copadamtvdizi/,copadamtvdizi,https://twitter.com/copadamtvdizi,copadamtv,https://www.facebook.com/copadamtv,3.47,7.5,5,TR
228853,The Prince,Prens,tr,Comedy,Returning Series,Scripted,2023-06-16,2025-06-27,3,23,,"BluTV, Max, TV+",MGX Film,"Giray Altınok, Bülent İşbilen","Following the death of the king, the youngest and least loved royal son -- known simply as “Prince” -- assumes the throne in the Kingdom of Bongomia.",,https://www.hbomax.com/tr/tr/shows/prens-2023/9b669a12-2428-421c-94e7-d295675cc742,True,https://image.tmdb.org/t/p/w500/kgiEixCPFs4W8HTwvfIPqVqkQCk.jpg,https://image.tmdb.org/t/p/original/88DMFlyPDuyUeFrUDswbWSV2CQg.jpg,tt14533970,Q124024473,prensdizi,https://www.instagram.com/prensdizi/,prensdizi,https://twitter.com/prensdizi,,,8.53,8.3,53,TR
299847,Children of Paradise,Cennetin Çocukları,tr,"Drama, Comedy, Family",Returning Series,Scripted,2025-09-15,2026-03-23,1,25,,TRT 1,Motto Prodüksiyon,,"Iskender was a feared gangster in the dark alleys of Istanbul, known for his own rough code of honor—until betrayal left him bleeding and stripped of everything he had built. When he opens his eyes in a quiet Aegean town, he finds himself surrounded by warmth he has never known: a caring mother, a blind little sister, a home that feels like it was always his. The townspeople believe he is Kamil, a long-lost son returned; only he knows the truth. But the past never lets go—old enemies, blood feud",,https://www.trt1.com.tr/diziler/cennetin-cocuklari,True,https://image.tmdb.org/t/p/w500/b6QGAQBiAWXVPQvc9um8o9Q90jY.jpg,https://image.tmdb.org/t/p/original/z6SEDeOcBcVk1oFXg60vm94bcKt.jpg,tt38516654,,cennetin.cocuklaritrt,https://www.instagram.com/cennetin.cocuklaritrt/,cennetinctrt,https://twitter.com/cennetinctrt,cennetincocuklaritrt,https://www.facebook.com/cennetincocuklaritrt,9.19,1.0,1,TR
232132,Saladın: The Conqueror of Jerusalem,Kudüs Fatihi: Selahaddin Eyyubi,tr,"War & Politics, Drama, Action & Adventure",Ended,Scripted,2023-11-13,2025-05-26,2,58,180,TRT 1,"Shah Films, Akli Film","Kashif Ansari, Junaid Ali Shah, Emre Konuk","The television series centers on the life of Salahudddin, a 12th-century Muslim ruler, and his conquest of Jerusalem. It also delves into his challenges and conflicts against the Crusaders, as well as his ambition to unify the Muslim territories of Syria, northern Mesopotamia, Palestine, and Egypt under his leadership.",Conqueror of Jerusalem,https://www.trt1.com.tr/diziler/kudus-fatihi-selahaddin-eyyubi,False,https://image.tmdb.org/t/p/w500/5bljg22nvfS0eP320L5GFYJz3Zb.jpg,https://image.tmdb.org/t/p/original/jo78r1koYnbEDdD4boh0EFcMpQo.jpg,tt21856856,Q110174294,,,,,,,9.31,7.1,12,TR
115464,Last Summer,Son Yaz,tr,"Drama, Crime",Canceled,Scripted,2021-01-01,2021-10-16,2,26,120,FOX,O3 Turkey Medya,,"Idealist Public Prosecutor Selim Kara receives an offer he cannot refuse from the organized crime leader Selçuk Taşkın, whom he sent to prison 8 years ago. Selçuk Taşkın wants to testify in one of Prosecutor Selim's cases and his testimony will destroy the whole criminal organization. However, there is only one condition for this; the personal protection of his son, Akgün Gökalp Taşkın.",,https://www.nowtv.com.tr/Son-Yaz/izle,False,https://image.tmdb.org/t/p/w500/x9OMWw7OIoAMmFV6vFidAoPt6QU.jpg,https://image.tmdb.org/t/p/original/4Cz7CI71yz2WcMAcKoX3AlxnCHS.jpg,tt13322702,Q104775921,,,,,,,8.64,8.2,28,TR
97852,Ramo,Ramo,tr,"Action & Adventure, Drama",Canceled,Scripted,2020-01-14,2021-04-16,2,40,150,"Show TV, UTV IRAQ, Weyyak",BKM,Yılmaz Sahin,The series will focus on the conflict between the two families and a great love that will flourish between this struggle.,,https://www.showtv.com.tr/dizi/tanitim/ramo/2665,False,https://image.tmdb.org/t/p/w500/6K9NaIVDe78LhUXs8I1do8namH6.jpg,https://image.tmdb.org/t/p/original/8qGdsEdvyGGxF8taEFetsJuOdM3.jpg,tt11051886,Q81634295,,,,,,,9.32,8.2,16,TR
301693,Lovers & Liars,Sahtekarlar,tr,"Drama, Crime",Ended,Scripted,2025-10-12,2026-03-14,1,22,,FOX,Ay Yapım,Sema Ergenekon,"Ertan Aydin is one of Istanbul’s top lawyers, confident, calculating, and trained by his father to win at any cost. When his father dies suddenly, Ertan learns he was hiding a secret that could upend everything he thought he knew about himself. To protect that secret, Ertan enlists Asya, a street-smart con artist struggling to keep her family afloat. Together, they stage a dangerous deception inside one of the country’s most powerful families. Asya thinks she’s using Ertan to escape her debts. E",,https://www.nowtv.com.tr/Sahtekarlar/izle,False,https://image.tmdb.org/t/p/w500/zgVgcthDQ8pYgBkKzi1AaXmmeFO.jpg,https://image.tmdb.org/t/p/original/unYQtpReSnpUNSnSUdU7V0sAtaG.jpg,tt38689878,Q136559054,,,,,,,8.7,6.8,4,TR
285594,Vefa Sultan,Vefa Sultan,tr,Drama,Returning Series,Scripted,2025-03-01,2026-03-17,2,56,71,TRT 1,Miray Yapım,Ahmet Toklu,"Vefa Sultan immerses audiences in the spiritual heart of the Ottoman Empire, portraying the devoted life of Muslihuddin Mustafa—revered as one of Istanbul’s spiritual sultans. Through its rich atmosphere, the production vividly recreates the era’s social and cultural fabric, offering a captivating glimpse into the world of faith and tradition.",,https://www.tabii.com/tr/search?dt=499115,True,https://image.tmdb.org/t/p/w500/oDELdOgQuGW0L80MCPpdV9gID7L.jpg,https://image.tmdb.org/t/p/original/nGsDVubTTXxMuCBkJgUtV3hYg8l.jpg,tt35853665,,,,,,,,7.83,10.0,1,TR
245841,The Bride,Gelin,tr,Drama,Returning Series,Scripted,2024-02-11,2026-03-30,3,405,,Kanal 7,,Taner Tunc,"The continuation of the lineage of a deep-rooted family depends on Cihan Develioğlu's unborn son, but Cihan cannot have a child due to his wife. Mukadder plays a cruel game for her son Cihan to have a son. Mukadder goes to Cihan's wife, Beyza, with a dangerous proposal and asks her to divorce her son. Named after her sharp looks, Hançer faces an offer that will turn her life upside down. Mukadder, who takes advantage of the fact that Hançer is poor and has a family that will not cause trouble, o",,https://www.kanal7.com/dizi/dizi-gelin,True,https://image.tmdb.org/t/p/w500/zXRnWrAooZyGzHQFmelixDTGOet.jpg,https://image.tmdb.org/t/p/original/2NAU42NL93hwcAgspWutHcj2kF3.jpg,tt31042239,,,,,,,,7.8,5.5,2,TR
220377,El Turco,El Turco,tr,"Action & Adventure, Drama",Ended,Miniseries,2025-04-02,2025-04-02,1,6,45,GAİN,"Ay Yapım, Film Force",,"Balaban, a soldier in the Janissary army, settles in Moena in northern Italy after the Battle of Vienna in 1683 and fights for the rights of the local people.",He has to fight for the right to love.,https://www.gain.tv/t/JCkYZTIR/el-turco,False,https://image.tmdb.org/t/p/w500/sUJ6hzDvznBJDrfHMuQm8Qm183F.jpg,https://image.tmdb.org/t/p/original/cyfyZvzxnnqRp8UjPSIwlHv6pWe.jpg,tt19079130,Q133449187,elturco_tv,https://www.instagram.com/elturco_tv/,elturco_tv,https://twitter.com/elturco_tv,,,8.28,7.5,29,TR
241020,Red Roses,Kızıl Goncalar,tr,Drama,Ended,Scripted,2023-12-18,2025-04-28,2,46,120,"FOX, NOW",Gold Film,Necati Şahin,"“Kızıl Goncalar” tells the poignant story of Meryem, married off at 14 in an Islamic sect, and now battling bravely to prevent her daughter Zeynep from suffering the same fate as the bride of the sheikh’s grandson. Guided by her sister-in-law, a former sect member, they realize they must flee to save Zeynep from the sect’s powerful clutches. Fearfully hiding her plans from her cruel husband, Meryem must first earn money as a carer in the home of secular psychiatrist Levent, who agrees to help he",,https://www.fox.com.tr/Kizil-Goncalar/izle,False,https://image.tmdb.org/t/p/w500/nTNGJnl1qA4nVSxl0RUGX7plo4R.jpg,https://image.tmdb.org/t/p/original/iltzs5RqJlgYRvhyi8cLKhsiBOo.jpg,tt28334662,Q124247015,dizikizilgoncalar,https://www.instagram.com/dizikizilgoncalar/,Kizil_goncalar,https://twitter.com/Kizil_goncalar,,,8.75,5.4,16,TR
120131,Tozkoparan: İskender,Tozkoparan: İskender,tr,"Family, Action & Adventure",Returning Series,Scripted,2021-01-03,2022-03-27,2,46,69,TRT 1,Fotoroman Fi̇lm Yapım,Hakan Şahin,"If Iskender, a 12-year-old archer with extraordinary abilities, does not return from 2020 to the time he lived, the course of history will change.",,https://www.trt1.com.tr/diziler/tozkoparan-iskender,True,https://image.tmdb.org/t/p/w500/z1QxafIMhZHQrUC9HDUyOPKIF43.jpg,https://image.tmdb.org/t/p/original/nXSgPvCYMtFYmZfVEoavJMmm2tC.jpg,tt13691134,Q104640061,tozkoparandizi,https://www.instagram.com/tozkoparandizi/,tozkoparandizi,https://twitter.com/tozkoparandizi,tozkoparandizi,https://www.facebook.com/tozkoparandizi,8.03,8.3,6,TR
111685,An Anatolian Tale,Gönül Dağı,tr,"Family, Drama, Comedy",Returning Series,Scripted,2020-10-17,2026-03-21,6,205,120,TRT 1,Köprü Film,Mustafa Çiftçi,"Taner is a young inventor living in a small town named Gedelli in the middle of the moor. He had lost his father so he was forced to support his family therefore he was not able to attend the Science High School, to which he was admitted, although he wanted it badly. Taner’s mother always tried to get him married, but Taner had no intention to do it as there was a love in his heart, which he had not been able to forget for years. His childhood sweetheart Dilek.",,,True,https://image.tmdb.org/t/p/w500/1Q8V3po1nSVaZ3XvktdHOGOZ2ms.jpg,https://image.tmdb.org/t/p/original/mbXdKaGRtx72aoAUlXe99bR1T9T.jpg,tt12872884,Q100930223,gonuldagitrt,https://www.instagram.com/gonuldagitrt/,gonuldagitrt,https://twitter.com/gonuldagitrt,gonuldagitrt,https://www.facebook.com/gonuldagitrt,6.34,8.4,7,TR
310239,Museum of Innocence,Masumiyet Müzesi,tr,Drama,Ended,Miniseries,2026-02-13,2026-02-13,1,9,,Netflix,Ay Yapım,,"In 1970s Istanbul, a man's forbidden love for a shop-girl evolves into a lifelong journey of obsession and longing.",,https://www.netflix.com/title/81741975,False,https://image.tmdb.org/t/p/w500/gdDPQ5vs7HdhoqUqV0DOgqUPcXU.jpg,https://image.tmdb.org/t/p/original/kpEjZVusnBo9JcSTnfZtQlgbxu3.jpg,tt34692373,Q137786390,,,,,,,7.38,7.9,20,TR
278009,Old Money,Enfes Bir Akşam,tr,Drama,Returning Series,Scripted,2025-10-10,2025-10-10,1,8,42,Netflix,TIMS&B Productions,Meriç Acemi,Nihal's affluent life comes under threat when a self-made tycoon with an eye for money — and an even sharper one for love — shakes up Istanbul's elite.,,https://www.netflix.com/title/81766357,True,https://image.tmdb.org/t/p/w500/eblsywmEMgaSLp9kVA1mnbCc6Sp.jpg,https://image.tmdb.org/t/p/original/tiDVZL3INFjGTbcGhRnLnmmNtKE.jpg,tt34692051,,,,,,,,7.97,5.7,24,TR
158339,Three Sisters,Üç Kız Kardeş,tr,"Family, Drama",Ended,Scripted,2022-02-22,2024-05-04,3,84,150,Kanal D,Süreç Film,,"Once upon a time in a beautiful yet mysterious country, there lived three sisters named Türkan, Dönüş, and Derya. As a close-knit family, they would dream of a promising future every night. Perhaps such an upbringing, that was similar to a fairy tale on the pine-scented streets of Ayvalık, had not prepared them for the grim reality of adulthood. Over time, the sisters discover that life and the choices that are accompanied by it are not as easy as they seem. Inconceivable secrets can be hidden e",,https://www.kanald.com.tr/uc-kiz-kardes,False,https://image.tmdb.org/t/p/w500/3kaHac8zpJykxVdXM6Fse3AYj9W.jpg,https://image.tmdb.org/t/p/original/gCLhbOZJaYv5HjKMU4aMntLMUQs.jpg,tt16259122,Q110287999,uckizkardestvdizisi,https://www.instagram.com/uckizkardestvdizisi/,uckizkardesdizi,https://twitter.com/uckizkardesdizi,,,8.39,6.8,10,TR
219826,My Name Is Farah,Adım Farah,tr,"Crime, Drama",Ended,Scripted,2023-03-01,2023-12-30,2,27,150,FOX,O3 Medya,"Cem Görgeç, Cenk Boğatur, Deniz Dargı","A murder unintentionally witnessed by Farah, who had to flee her country and illegally struggle to survive with her son, and Tahir Lekesiz, whom she met on the same night, will change their lives forever.",,https://www.fox.com.tr/Adim-Farah/bilgi,False,https://image.tmdb.org/t/p/w500/Aj4qfs1KxhdfcPphWyJiTNYXirE.jpg,https://image.tmdb.org/t/p/original/ebtobUiMRbq0T3R1mBVI69Ux937.jpg,tt21874046,Q116919686,adimfarahdizi,https://www.instagram.com/adimfarahdizi/,adimfarahdizi,https://twitter.com/adimfarahdizi,adimfarahdizi,https://www.facebook.com/adimfarahdizi,7.6,8.6,18,TR
105052,Mr. Wrong,Bay Yanlış,tr,Comedy,Ended,Scripted,2020-06-26,2020-10-02,1,14,"120, 150",FOX,Gold Film,Deniz Yorulmazer,"Özgür is a very wealthy restaurant owner and living a sloppy but happy go lucky life, and does not believe in love. Ezgi is now tired of wrong relationships and is determined to have a proper relationship and get married. Seeing that Ezgi is not successful in the relationship matters, Özgür begins to mentor her about relationships and gives her tactics to get the man she likes. Özgür and Ezgi also turns out to be neighbors.",,https://www.fox.com.tr/Bay-Yanlis,False,https://image.tmdb.org/t/p/w500/gLIgB9hWc14ffEnH7MLV9V2E1OP.jpg,https://image.tmdb.org/t/p/original/s6r4fGFMDyuX1VW4yqU1HPHytrL.jpg,tt12453442,Q96677966,,,,,,,6.71,8.0,40,TR
240798,Gaddar,Gaddar,tr,Drama,Ended,Scripted,2024-01-19,2024-06-07,1,20,,"FOX, NOW",Ay Yapım,"Hürer Ebeoğlu, Sinan Öztürk","A young man leaves behind the woman he loves and his family to join the military. Upon his return, he faces unexpected events that transform him into a cruel man.",,https://www.nowtv.com.tr/Gaddar/izle,False,https://image.tmdb.org/t/p/w500/1zKb0rQLqcfLkI2FWLSCy2reylO.jpg,https://image.tmdb.org/t/p/original/iorQMHjNxOnkqsj7hMdSwDJCjde.jpg,tt30461250,Q124325780,gaddartvresmi,https://www.instagram.com/gaddartvresmi/,gaddartvresmi,https://twitter.com/gaddartvresmi,,,8.13,7.9,10,TR
213664,Toprak ile Fidan,Toprak ile Fidan,tr,"Drama, Family, Soap",Ended,Scripted,2022-10-31,2023-04-21,1,100,60,Star TV,"Stellar Yapım, OGM Pictures",Eray Koçak,,,https://www.startv.com.tr/dizi/toprak-ile-fidan,False,https://image.tmdb.org/t/p/w500/zM388UquORieexw92WdMTOeBMmM.jpg,https://image.tmdb.org/t/p/original/qTXhM24lAkssIvU8KdE2gVnqQaL.jpg,tt22044970,,toprakilefidandizi,https://www.instagram.com/toprakilefidandizi/,Toprakilefidan_,https://twitter.com/Toprakilefidan_,toprakilefidandizi,https://www.facebook.com/toprakilefidandizi,3.63,7.3,6,TR
239492,Kader Oyunları,Kader Oyunları,tr,"Soap, Drama, Family",Ended,Scripted,2023-10-16,2023-11-27,2,121,,a2tv,,Emre Bahadır Çırakoğlu,,,https://www.atv.com.tr/a2tv,False,https://image.tmdb.org/t/p/w500/sftTpR5WhOddtyVBjrtTbskbHXd.jpg,https://image.tmdb.org/t/p/original/mPY3zKaBeuMFGuyCdG2XLGAdd7j.jpg,tt22642898,,,,,,,,3.43,6.7,3,TR
195930,Yakamoz S-245,Yakamoz S-245,tr,"Sci-Fi & Fantasy, Drama",Ended,Scripted,2022-04-20,2022-04-20,1,7,50,Netflix,"OGM Pictures, OG Medya",Jason George,"After disaster strikes the Earth, a marine biologist on a research mission in a submarine must fight to advance the process into a conspiracy.",,https://www.netflix.com/title/81281008,False,https://image.tmdb.org/t/p/w500/zaPSsdJrRZFtMRNrS4OqTpSkGFo.jpg,https://image.tmdb.org/t/p/original/eJjM0s1YIsf9CtIQTIb81tl1I4I.jpg,tt13317454,Q111665905,,,,,,,3.43,6.7,90,TR
50532,Yeni Hayat,Yeni Hayat,tr,Drama,Ended,Miniseries,2020-09-03,2020-10-29,1,9,120,Kanal D,"Karga Seven Pictures, Ojo Pictures",,"Everything starts with a job opportunity presented to Captain Adem, who left the Special Forces. The doors of a new life have opened for the happy nuclear family that Adem created with his wife Nevin and their little daughter Ece. All Adem has to do is to protect Yasemin, the young wife of Timur, a rich and powerful businessman. For Adem, a former maroon beret, this job is almost child's play after all the dangerous operations he has participated in. Nevin is happy that they will finally be at p",,https://www.kanald.com.tr/yeni-hayat,False,https://image.tmdb.org/t/p/w500/6b9vjHEXGWQkYIqR6PALpKmya9n.jpg,https://image.tmdb.org/t/p/original/m72eyfKeYEtBJlALkt9FNdnNoBY.jpg,tt11896074,Q85856122,yenihayatdizisi,https://www.instagram.com/yenihayatdizisi/,yenihayatdizisi,https://twitter.com/yenihayatdizisi,yenihayatdizi,https://www.facebook.com/yenihayatdizi,2.76,8.5,17,TR
301373,Stranger in the Mirror,Aynadaki Yabancı,tr,Drama,Canceled,Scripted,2025-10-04,2025-11-15,1,7,,atv,MF Yapım,"Pelin Gülcan, Lara Bulut, Bersan Tan, Batuhan Özbay","Azra's story begins like a fairytale, but her life quickly turns into a nightmare. As the daughter-in-law of the Karaaslan family, she lives a seemingly perfect life, but behind this splendor lurks dark secrets. Forced to pay a heavy price while trying to escape with her daughter, Azra finds only one way to reunite with her: to change her face and return to that house as someone else. On this journey, she meets the successful plastic surgeon Barış Saygıner, and on the operating table, he rewrite",,https://www.atv.com.tr/aynadaki-yabanci,False,https://image.tmdb.org/t/p/w500/5HkjNXxhYNDsrJDPd9DEjk7wDqT.jpg,https://image.tmdb.org/t/p/original/6PSKZoab1sczGuh8hY5v2BZB3H.jpg,tt38351252,Q136489779,,,,,,,2.93,8.0,2,TR
139705,#Influencer,#Etkileyici,tr,Drama,Returning Series,Scripted,2021-11-28,2023-01-20,2,22,36,GAİN,,,"Leyla, a multi-follower influencer, gets caught up in a scandal involving popular football player Emre Kunda. Leyla is subjected to a massive lynching by the society and the press.",,https://www.gain.tv/t/By2MCNH5/etkileyici,True,https://image.tmdb.org/t/p/w500/vqarM5Uvl9JAHPj0FA8N2aXJKTl.jpg,https://image.tmdb.org/t/p/original/rRlpfGtLmplEiAQZVgraNrNVmzJ.jpg,tt15665202,,,,,,,,2.63,9.3,3,TR
137840,Aziz,Aziz,tr,"Family, Drama",Canceled,Scripted,2021-11-05,2022-06-03,1,28,120,"Show TV, MBC Shahid",O3 Medya,Zeynep Günay Tan,"Aziz Payidar, the son of the Payidar family, the largest and only carpet manufacturer in Antakya, leads a prosperous and wealthy life. Aziz's fate changes when he kills the French delegate Monsieur Pierre's son, Lieutenant Andre. He is forced to leave behind the land of his birth, his only love, in short, everything he has. Two years later, when he is thought to be dead, his return is unexpected for everyone. Nothing is the same anymore. Not only did Aziz lose everything he owned, but Antakya, w",,https://www.showtv.com.tr/dizi/tanitim/aziz/2818,False,https://image.tmdb.org/t/p/w500/qHUX5b161nkY991S83O0lHIQDBR.jpg,https://image.tmdb.org/t/p/original/yiY7VhhxJYVJ3XoXFXgouSmBmkv.jpg,tt14872600,Q110141334,azizdizisitv,https://www.instagram.com/azizdizisitv/,azizdizitv,https://twitter.com/azizdizitv,azizdizitv,https://www.facebook.com/azizdizitv,3.95,6.7,9,TR
