tmdb_id,movie_title,character_name,billing_order,tmdb_person_id,name,also_known_as,gender,birthday,deathday,age,place_of_birth,nationality,known_for_dept,biography,marriage_status,spouse_names,partner_names,profile_url,instagram_id,instagram_url,twitter_id,twitter_url,facebook_id,facebook_url,tiktok_id,tiktok_url,imdb_id,wikidata_id,popularity
1155739,3391 Kilometers,,7,1965216,Hakan Pişkin,,Male,1967-01-01,,59,"Karabük, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/1j9z99cmwWBp9QC2NjcDRBMFDcP.jpg,hakanpiskinofficial,https://www.instagram.com/hakanpiskinofficial/,,,,,,,nm1767413,,0.09
1155739,3391 Kilometers,,8,3614020,Murat Danacı,,Male,1976-07-25,,49,"Manisa, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/aKYUP1dtxUstiegxYmp4kPUmZLK.jpg,muratdanaci,https://www.instagram.com/muratdanaci/,,,,,,,,,0.16
1044302,Last Call for Istanbul,Serin,0,145499,Beren Saat,Берен Саат | Μπερέν Σαάτ | برن سات,Female,1984-02-26,,42,"Ankara, Turkey",Turkey,Acting,"Beren Saat (born 26 February 1984) is a Turkish actress born and raised in Ankara. Since the beginning of her career, she has received critical acclaim and numerous accolades for her acting. While studying at Başkent University, she participated in the acting competition Türkiye'nin Yıldızları and was discovered by Turkish director Tomris Giritlioğlu, launching her professional acting career.",Married,Kenan Doğulu,,https://image.tmdb.org/t/p/w500/94o8gkudKkxMqhKUYVuxyAPNMCw.jpg,berenn_saat,https://www.instagram.com/berenn_saat/,berensaat,https://twitter.com/berensaat,BerenSaat,https://www.facebook.com/BerenSaat,,,nm1754321,Q270698,1.91
1044302,Last Call for Istanbul,Mehmet,1,1078769,Kıvanç Tatlıtuğ,,Male,1983-10-27,,42,"Adana, Turkey",Turkey,Acting,"Kıvanç Tatlıtuğ (born 27 October 1983) is a Turkish actor, model, and former basketball player. He is one of the highest-paid actors in Turkey and has won many awards, including three Golden Butterfly Awards and a Yeşilçam Cinema Award. Tatlıtuğ won the pageants Best Model of Turkey and Best Model of the World in 2002. Tatlıtuğ has established himself as a leading actor of Turkey with roles in several of the highly successful television series, that includes Menekşe ile Halil (2007–2008), Aşk-ı Memnu (2008–2010), Kuzey Güney (2011–2013) and Cesur ve Güzel (2016–2017), all of which garnered him critical acclaim and international recognition, portraying researcher Arman in the Netflix original series Into the Night (2020–2021) and Into the Deep (2022).",Unknown,,,https://image.tmdb.org/t/p/w500/rs7Z3PKa82UhKGQLrBNAy0JAWV5.jpg,kivanctatlitug,https://www.instagram.com/kivanctatlitug/,kivanctatlitug,https://twitter.com/kivanctatlitug,kivanctatlitug,https://www.facebook.com/kivanctatlitug,,,nm1833525,Q461073,2.82
1044302,Last Call for Istanbul,Psikolog,2,2430048,Senan Kara,,Female,1978-08-09,,47,"İzmir, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/1W2OYG58iTe1UfZRhjcTLXZYo6q.jpg,senankaraa,https://www.instagram.com/senankaraa/,,,,,,,,,0.43
1044302,Last Call for Istanbul,Fenhua,3,3344550,Zihan Zhao,,Male,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/tq4mf826Sfnjg5kIQm5nJUA61l7.jpg,,,,,,,,,nm11150117,,0.22
1044302,Last Call for Istanbul,Davi,4,4067515,Michael Loayza,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/yd0sldIyVn3Yt2SaRN4CQkowgxz.jpg,,,,,,,,,,,0.04
1044302,Last Call for Istanbul,Jane,5,2115907,Susan Slatin,,Female,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/lOgrPqkTSs0KwSySMC44zy01XGH.jpg,,,,,,,,,nm2458957,,0.06
1044302,Last Call for Istanbul,June,6,1953244,Annie McCain Engman,,Female,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/veTlkpJ37KlUAk6l7aGwS3N0Amp.jpg,,,,,,,,,,,0.11
1044302,Last Call for Istanbul,Sophie,7,3450484,Joy Donze,,Female,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/g3JtcarHaJ0HyXBR4puYkikhm88.jpg,,,,,,,,,,,0.18
1044302,Last Call for Istanbul,Phil,8,2786996,Daniel Kwiatkowski,,Male,,,,,,Production,,Unknown,,,https://image.tmdb.org/t/p/w500/wk9LrQ4XiNTK9dX65MMk12IdBH3.jpg,,,,,,,,,nm8638597,,0.04
1044302,Last Call for Istanbul,Shawn,9,2593676,Sean Ardalan,Shayan Ardalan,Male,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/8Pde90EhBSnQwHw9SGVPeDyG2Bw.jpg,,,,,,,,,,,0.05
1044302,Last Call for Istanbul,Danny,10,4640281,John Bradford,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/qqW2onUQMtkWg4KJIbix9jWUkON.jpg,,,,,,,,,,,0.09
1044302,Last Call for Istanbul,Malika,11,4640284,Nikima Brooks,,Unknown,,,,,,Acting,,Unknown,,,,,,,,,,,,,,0.01
1044302,Last Call for Istanbul,Jia,12,4515828,Angela Chew,,Unknown,,,,,,Acting,,Unknown,,,,,,,,,,,,,,0.09
1044302,Last Call for Istanbul,Tanaya,13,4640287,Sindia Duverge,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/7r3SJi5ojrRNHtDo9VhlLEa5W0y.jpg,,,,,,,,,,,0.01
1044302,Last Call for Istanbul,Charley,14,4640296,Charlie Engman,,Unknown,,,,,,Acting,,Unknown,,,,,,,,,,,,,,0.01
1073337,10 Days of a Good Man,Sadık,0,98834,Nejat İşler,Necat İşler ,Male,1972-02-29,,54,"İstanbul, Türkiye",Türkiye,Acting,"Nejat İşler (born 28 February 1972) is a Turkish actor and writer. He is best known for many hit films including won Cannes Film Festival. Some of his popular series are Behzat Ç, Gülbeyaz, Bıçak Sırtı, Keşanlı Ali Destanı, İntikam, Aliye, and Şehnaz Tango.  He played in the Turkish TV series Behzat Ç. Bir Ankara Polisiyesi as a ruthless villain with a dark sense of humor and honor. He had leading role for same role in spin off series ""Respect"". He also appeared as one of the actors in the movies ""Behzat Ç. Seni Kalbime Gömdüm"", ""Behzat Ç. Ankara Yanıyor"".",Unknown,,,https://image.tmdb.org/t/p/w500/xFhmBekB2odhRY335lJ6rWiIdyw.jpg,nctisler,https://www.instagram.com/nctisler/,,,,,,,nm1625479,Q3337865,0.97
1073337,10 Days of a Good Man,Rezzan,1,1246604,Nur Fettahoğlu,Asiye Nur Fettahoğlu | Nur Aysan | Nur Fettahoğlu | Ασιγιέ Νουρ Φετάχογλου | Νουρ Φετάχογλου,Female,1980-11-12,,45,"Duisburg-Meiderich, Germany",Germany,Acting,"Asiye Nur Fettahoğlu (born 12 November 1980) is a Turkish actress, model, television presenter and fashion designer known for playing numerous characters in several films and television series, including her role as Mahidevran Sultan in Muhteşem Yüzyıl.",Unknown,,,https://image.tmdb.org/t/p/w500/yMxCbHQebr1ZVjOphUw3V1U5anC.jpg,eclipsnf,https://www.instagram.com/eclipsnf/,N_Fettahoglu,https://twitter.com/N_Fettahoglu,,,,,nm3135911,Q2157934,0.8
1073337,10 Days of a Good Man,Meral,2,236892,Şenay Gürler,Senay Gürler,Female,1966-06-28,,59,"Izmir, Turkey",Turkey,Acting,"Şenay Gürler is a Turkish stage, film and television actress.",In a relationship,,Semih Saygıner,https://image.tmdb.org/t/p/w500/5FqFZfj1O24wUruv48jfAJRP1ND.jpg,senay_gurler,https://www.instagram.com/senay_gurler/,senaygurler,https://twitter.com/senaygurler,,,,,nm1699371,Q8082471,0.68
1073337,10 Days of a Good Man,Fatoş/Seval,3,2113514,Ilayda Alişan,İlayda Alişan  | ایلایدا آلیشان,Female,1996-02-26,,30,"İstanbul, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/d21UI8bdWMbVkemdoN6otZlyHJJ.jpg,ilaydalisan,https://www.instagram.com/ilaydalisan/,ilaydalisann,https://twitter.com/ilaydalisann,,,,,nm5992669,Q76985040,0.81
1073337,10 Days of a Good Man,Hatice/Pınar,4,1481836,Ilayda Akdoğan,İlayda Akdoğan  | ایلایدا آکدوغان,Female,1998-07-21,,27,"Istanbul, Turkey",Turkey,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/as19gD7h6iYYqE1Kdnu175Gscn9.jpg,ilaydaakdogan,https://www.instagram.com/ilaydaakdogan/,,,,,,,nm7322146,Q64942958,0.95
1073337,10 Days of a Good Man,Abi,5,48510,Erdal Yıldız,Erdal Yıldız,Male,1966-01-01,,60,"Tunceli, Turkey",Turkey,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/rtQMyTs3inUfeMU7Ke4HNYq1iyO.jpg,erdalyildiz_official,https://www.instagram.com/erdalyildiz_official/,,,,,,,nm0947989,Q1348711,0.71
1073337,10 Days of a Good Man,Tevfik,6,3977143,Ata Artman,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/mu9rldgB6DPHCwAmbZoHZ7VvhjG.jpg,,,,,,,,,,,0.15
1073337,10 Days of a Good Man,Maide,7,1991238,Esra Ronabar,,Female,1978-07-19,,47,"Izmir, Turkey",Turkey,Acting,"Ronabar was born in 1978 in Ödemiş. She studied chemistry at Ankara University, but soon started taking taking acting courses. Altan Erkekli was among his teachers. She briefly worked with Rutkay Aziz and Metin Balay. Ronabar graduated from School of Language and History – Geography with a degree in theatre studies. Between 1997–1998, she worked for Ankara Art Theatre and had roles in the plays Elmadaki Barış and Küçük Karabalık.",Unknown,,,https://image.tmdb.org/t/p/w500/lofOwvsQTMtJOfGPAOnWrFvdhfe.jpg,esraronabar,https://www.instagram.com/esraronabar/,,,,,,,nm1699547,Q17045632,1.3
1073337,10 Days of a Good Man,Macit,8,1251889,Barış Falay,Barış Falay,Male,1972-04-09,,53,"Edremit, Balıkesir, Turkey",Turkey,Acting,"Barış Falay (born 9 April 1972) is a Turkish actor. After working at the Ankara State Theatre for 2 years, he joined the İzmir City Theatre appearing in plays such as Hamlet, Üç Kuruşluk Opera, Misafir, Kamyon, Roberto Zucco, Kırmızı Yorgunları, Azizname, Barış, Bahar Noktası, Yaşar Ne Yaşar Ne Yaşamaz and Karar Kimin. He directed the plays Deniz Kızı Masalı and Bir Yaz Gecesi Rüyası, and taught at the theatre's school. Later Falay joined the Kocaeli Metropolitan Theatre.

He is best known for his performances in Ezel (2009-2011), Medcezir (2013-2015), Call My Agent (2020-2021), and Ömer (2023).",Unknown,,,https://image.tmdb.org/t/p/w500/fh2pvVJJeotuAKpqCTM0665U9CQ.jpg,bfalay,https://www.instagram.com/bfalay/,,,,,,,nm2266787,Q3446835,0.84
1073337,10 Days of a Good Man,Arif,9,1258255,Yurdaer Okur,Юрдаер Окур,Male,1974-10-29,,51,"Rize, Türkiye",Türkiye,Acting,"Yurdaer Okur (born 29 October 1974) is a Turkish film, television and stage actor.

He had a recurring role in the Netflix original series Hakan: Muhafız. Okur was also among the cast of 7. Koğuştaki Mucize. In 2020, he starred in the historical drama series Kuruluş: Osman as Balgay. In the following year he began portraying Tuğrul Bozan in another historical drama, titled Alparslan: Büyük Selçuklu.",Unknown,,,https://image.tmdb.org/t/p/w500/4s8EXgAqEvboSiE942bc4RpmjyT.jpg,yurdaerokur,https://www.instagram.com/yurdaerokur/,yurdaerokur,https://twitter.com/yurdaerokur,,,,,nm1938148,Q6083373,0.84
1073337,10 Days of a Good Man,Abi'nin Adamı,10,145735,Rıza Kocaoğlu,رضا کوجااوغلو,Male,1979-03-19,,47,"Izmir, Turkey",Turkey,Acting,"Riza Kocaoglu (born March 19, 1979) is a Turkish actor. Born and raised in Izmir. His family is Turkish origin who immigrated from Thessaloniki and part of his family is from Erivan, Kars. Her sister is actress, Gözde Kocaoglu. He is a graduate of the theater department at Dokuz Eylül University and has worked in cinema since 2001.

Big and small screen actor known for his roles in the films Hunting Season and Losers' Club. Some of his popular recurring television roles include Karadayi (2012), Kuzey Güney (2011), Filinta (2014), Ezel (2009), Insider (2016) and The Pit (2017).",Unknown,,,https://image.tmdb.org/t/p/w500/b0Bp9W1VIaVzCzzUCMwBc7fe005.jpg,riza_kocaoglu,https://www.instagram.com/riza_kocaoglu/,RizaKocaoglu,https://twitter.com/RizaKocaoglu,rizakocaogluofficial,https://www.facebook.com/rizakocaogluofficial,,,nm1727502,Q6082472,1.22
1073337,10 Days of a Good Man,Abi'nin Adamı,11,1603809,Kadir Çermik,,Male,1977-07-21,,48,"Van, Turkey",Turkey,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/rqikGrXOhzdISEi8u1v8RJ9ZmOF.jpg,kadircermik,https://www.instagram.com/kadircermik/,kadircermik,https://twitter.com/kadircermik,,,,,nm3692801,Q6039049,0.44
1073337,10 Days of a Good Man,,12,3552314,Ayça Işıldar,,Female,1980-02-03,,46,"Ankara, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/zmyUUTPqWp76NauXULdf7N0sqhL.jpg,aycaisildar,https://www.instagram.com/aycaisildar/,,,,,,,,,0.06
1073337,10 Days of a Good Man,,13,1948092,Gözde Kaya,,Female,1988-08-13,,37,"Antalya, Turkey",Turkey,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/al5OX5Y8uK0BZuYegO12mbp4AOF.jpg,gozzek,https://www.instagram.com/gozzek/,,,,,,,,,0.36
1073337,10 Days of a Good Man,,14,2375399,İpek Türktan,,Female,1981-01-01,,45,"Mersin, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/eH5fhJq1BnVouKYNicftyXAdgzq.jpg,ipekturktan,https://www.instagram.com/ipekturktan/,ipekturktan,https://twitter.com/ipekturktan,,,,,,,0.23
1001270,The Things You Kill,Ali,0,1463931,Ekin Koç,Экин Коч,Male,1992-06-21,,33,"Antalya, Turkey",Turkey,Acting,"İsmet Ekin Koç (born 21 June 1992) is a Turkish actor and musician. Koç left Antalya to study Business Administration (English) at the Istanbul Bilgi University and start to study online education sociology.

His first movie was Senden Bana Kalan, which is the adaptation of the Korean movie A Millionaire's First Love. He played the main role ""Özgür Arıca"", for which he won an Ayhan Işık Special Award. Shortly after, he played the one eyed soldier ""Mehmed"" in the British movie Ali and Nino, in which Maria Valverde and Adam Bakri were the lead actors. The movie is an adaptation of Kurban Said's novel (1937) and premiered at the Sundance Film Festival.

He starred in the film Bizim İçin: Şampiyon, based life story of jockey Halis Karataş. He is producer and actor of short film App.

He went t",Unknown,,,https://image.tmdb.org/t/p/w500/3W8raWHag5ArNTg6WeZnS3Y9KJ3.jpg,ekocofficial,https://www.instagram.com/ekocofficial/,,,ekocofficial,https://www.facebook.com/ekocofficial,,,nm6122124,Q14911948,0.93
1001270,The Things You Kill,Reza,1,1778499,Erkan Kolçak Köstendil,Erkan Kolçakköstendil ,Male,1983-01-16,,43,"Bursa, Turkey",Turkey,Acting,"Erkan Kolcak Köstendil, is a Turkish actor, writer, director, and singer.Her uncle is actor Bülent Sakrak. Born and raised in Bursa, a large city located in northwestern Anatolia, Kostendil was considering and working towards becoming a goalkeeper until his path crossed with two seasoned actors who made such an impression on him that he decided to study theater at the prestigious Mimar Sinan University of the Fine Arts. Kostendil later went on to write, direct, and act in plays and short films. He wrote and starred in the play 'Karsi Cinsle Tanisma Sanati' and was in another play named 'Aut', for which he was chosen 'Actor of the Year'. This play also earned him a 'Young Actor Special' award. Kostendil always kept busy as he wrote and directed the first Turkish Facebook Series, 'Mukadderat",Unknown,,,https://image.tmdb.org/t/p/w500/xC1vhHLwWjg5LNUY84t61tt3IcW.jpg,erkankeka,https://www.instagram.com/erkankeka/,erkankeka,https://twitter.com/erkankeka,Erkankolcakk,https://www.facebook.com/Erkankolcakk,,,nm5331335,Q12809445,0.79
1001270,The Things You Kill,Hazar,2,1086261,Hazar Ergüçlü,,Female,1993-01-02,,33,"Nicosia, Cyprus",Cyprus,Acting,"Hazar Ergüçlü (born 1 January 1993) is a Turkish-Cypriot actress. She is best known for playing Zeynep in the series The Protector (2018–2020) and Eylül on the Turkish drama series Medcezir (2013–2015).

She has also starred in a number of films, including Gölgeler ve Suretler, Benim Dünyam, Kar, Gönül, and Ahlat Ağacı.",Unknown,,,https://image.tmdb.org/t/p/w500/y9TM12fFB5x4PgBNzUHcIfDxtd9.jpg,hazarerguclu,https://www.instagram.com/hazarerguclu/,,,,,,,nm4304940,Q406478,0.91
1001270,The Things You Kill,Nesrin,3,3693939,Selen Kurtaran,,Female,1989-01-01,,37,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/vHX9IlY9Xl8ovOqZu6pU8MCDZOA.jpg,selenkurtarann,https://www.instagram.com/selenkurtarann/,,,,,,,,,0.18
1001270,The Things You Kill,Meriem,4,5877779,İdil Engindeniz,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/5xwmixn0JcD5T8tXoAAJ9ecsj4T.jpg,,,,,,,,,,,0.02
1001270,The Things You Kill,Father / Hamit,5,87224,Ercan Kesal,,Male,1959-01-01,,67,"Avanos, Nevsehir, Turkey",Turkey,Acting,"Ercan Kesal was born on 12 September 1959 in Avanos, Nevsehir, Turkey. He is an actor and writer, known for Once Upon a Time in Anatolia (2011), You Know Him (2020) and The Pit (2016). He has been married to Nazan Kesal since 2005.",Unknown,,,https://image.tmdb.org/t/p/w500/krKWIjwR9oDRP3YWET81hsx4SwX.jpg,kesalercan,https://www.instagram.com/kesalercan/,KesalErcan,https://twitter.com/KesalErcan,,,,,nm1941926,Q6040020,0.62
1001270,The Things You Kill,Mother / Sakine,6,2496156,Güliz Şirinyan,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/2RMkJNWDz9NBSpWag2nCwenJRiQ.jpg,,,,,,,,,,,0.06
1001270,The Things You Kill,Aunt / Melahat,7,1726015,Aysan Sümercan,,Female,1942-07-20,,83,"Kırıkkale, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/xDmDTsIILHSWuYnP25Yi1t6rxUR.jpg,,,,,,,,,nm1281393,Q6081582,0.16
1001270,The Things You Kill,Mina,8,5579064,Doğa Dörtdoğan, Doga Dortdogan,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/6FRfqyqdq4L2KOVP4GuNgQ9QDbV.jpg,,,,,,,,,,,0.04
1001270,The Things You Kill,University Admin / Behri,9,233170,Serhat Nalbantoğlu,Doruk Nalbantoglu's father,Male,1959-03-07,,67,"Eskişehir, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/5DJwI2hVIkdIrDTusSoK7GGIztw.jpg,serhatnalbantoglu,https://www.instagram.com/serhatnalbantoglu/,,,,,,,nm1727704,Q6098268,0.41
1001270,The Things You Kill,Pervin,10,2375399,İpek Türktan,,Female,1981-01-01,,45,"Mersin, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/eH5fhJq1BnVouKYNicftyXAdgzq.jpg,ipekturktan,https://www.instagram.com/ipekturktan/,ipekturktan,https://twitter.com/ipekturktan,,,,,,,0.23
1001270,The Things You Kill,Kemal,11,5579062,Sertan Müsellim,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/zMWFDDythlLlmPJpcb8zWbzONkc.jpg,,,,,,,,,,,0.0
1001270,The Things You Kill,Emin,12,5877780,Mert Karacabey,,Unknown,,,,,,Acting,,Unknown,,,,,,,,,,,,,,0.01
1001270,The Things You Kill,Clerk,13,5579063,Onur Tanyeri,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/gNI2lAxLWpxE75BzKCWgQKvAF6U.jpg,,,,,,,,,,,0.01
1250999,The Witch,Naşit Nefi Efendi,0,1598252,Furkan Andıç,فورکان آندیچ,Male,1990-04-04,,35,"Istanbul, Turkey",Turkey,Acting,"Furkan Andıç (born 4 April 1990) is a Turkish actor and model, known for Kaçak Gelinler (2014–2015), Bir Kurabiye Masalı (2012), College Diary (2011), Tatlı İntikam (2016), Meryem (2017). In June 2019, he was cast in a leading role in the TV series Her Yerde Sen alongside Aybüke Pusat.",Unknown,,,https://image.tmdb.org/t/p/w500/8SLsP6FPCgoJURPKSdzjvmu7Itc.jpg,furkandic8,https://www.instagram.com/furkandic8/,furkandic,https://twitter.com/furkandic,furkandicofficial,https://www.facebook.com/furkandicofficial,,,nm5230870,Q6081168,1.21
1250999,The Witch,Fikriye,1,3272663,Buse Meral,,Female,1999-07-25,,26,"İstanbul, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/zJxvxwev9K7AxXevpkhC1unKaL2.jpg,buseemeraal,https://www.instagram.com/buseemeraal/,BuseMeraal,https://twitter.com/BuseMeraal,,,,,,,0.43
1250999,The Witch,Mesmer,2,1255437,Çağdaş Onur Öztürk,Çagdas Onur Öztürk,Male,1979-08-16,,46,"Sivas, Turkey",Turkey,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/hTg8GrS7cPd0rvFb8H0T8jd9HpH.jpg,cagdasonurozturk,https://www.instagram.com/cagdasonurozturk/,,,,,,,nm2899919,Q99926928,0.32
1250999,The Witch,İrfan Kahya,3,2055479,Süreyya Kilimci,,Female,1965-07-27,,60,"İzmir, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/e1ewyDsNJKACcaO5PcVhDlIi5I2.jpg,sureyyakilimci,https://www.instagram.com/sureyyakilimci/,,,,,,,,,0.22
1250999,The Witch,Gülendam,4,1421806,Elif Ürse,,Female,1980-07-04,,45,"Istanbul, Turkey",Turkey,Acting,"Elif Ürse was born on 4 July 1980 in Istanbul, Turkey. She is an actress, known for Fractured (2020), Karaoglan (2013) and Across the Sea (2014).",Unknown,,,https://image.tmdb.org/t/p/w500/q90DjpBFDZOGvUSjnuh7qzr5B2R.jpg,elifurse,https://www.instagram.com/elifurse/,elifurse,https://twitter.com/elifurse,,,,,nm6018699,Q17045601,0.1
1250999,The Witch,Salime,5,3684158,Manolya Maya,Manolya Akdemir,Female,,,,,,Acting,She is known for Mirror Mirror (2022).,Unknown,,,https://image.tmdb.org/t/p/w500/srEeSu3wfVwkp9JQI1TCqxZfs67.jpg,manolyamaya,https://www.instagram.com/manolyamaya/,,,,,,,nm11861037,,0.67
1250999,The Witch,Kenan,6,3684159,Cengiz Orhonlu,,Male,1994-11-08,,31,"İstanbul, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/8enCRyqSIvNlHQj4AVrjKW3wcYH.jpg,cengizorhonlu,https://www.instagram.com/cengizorhonlu/,,,,,,,,,0.13
1250999,The Witch,Binnaz,7,4560805,Dilara Duman,,Unknown,,,,,,Acting,,Unknown,,,,,,,,,,,,,,0.09
1250999,The Witch,,8,143250,Hüseyin Soysalan,,Male,1959-04-12,,66,"Ankara, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/2Gzdt2prVmR0kXg5aXvI3091dgT.jpg,huseyinsoysalan,https://www.instagram.com/huseyinsoysalan/,,,,,,,nm1870668,Q31190152,0.56
1250999,The Witch,Emine Yenge,9,142781,Nur Sürer,نور سورر,Female,1954-06-21,,71,"Bursa, Turkey",Turkey,Acting,"Nur Sürer (born 21 June 1954) is a Turkish actress.

She completed her education at Bursa Anatolian Girls' High School. She started her career in cinema with Erden Kiral's Bereketli Topraklar Üzerinde (On Fertile Soils) and won the ""Best Actress"" award twice at the Antalya Golden Orange Film Festival. To date, she has appeared in more than forty films and television series. Her first international work was the film Ayna in 1984. This film won the Oscar Award for ""Best Foreign Language Film"" in 1991. Umuda Yolculuk (1990), Dunkle Schatten der Angst (1993) and Yara (1998) followed.

She married Bülent Kayabas for the first time in 1981. She later married Sarp Kuray, who was sentenced to life imprisonment for being the leader of the armed leftist organisation 16 June Movement. Sürer, who is c",Unknown,,,https://image.tmdb.org/t/p/w500/dHTgCwwmGyvJK5LyCpFtzYpap2d.jpg,nursurerofficial,https://www.instagram.com/nursurerofficial/,irmakadife,https://twitter.com/irmakadife,,,,,nm0845748,Q434122,0.85
1250999,The Witch,,10,4676309,Yağmur Elif Seber,,Female,1999-08-27,,26,"Ankara, Turkey",Turkey,Acting,"Yağmur Elif Seber was born in Ankara on August 27, 1999. She graduated from Bilkent University, Department of Acting.",Unknown,,,https://image.tmdb.org/t/p/w500/f1YFnaNgJULouOkXg5OfNVtIu1q.jpg,yagmurelifseber,https://www.instagram.com/yagmurelifseber/,,,,,,,,,0.01
1250999,The Witch,,11,4055494,Ekin Pasvanoğlu,,Unknown,,,,,,Creator,,Unknown,,,https://image.tmdb.org/t/p/w500/3VzmvlKoCb0F98XijVKjf4AxDlD.jpg,,,,,,,,,,,0.09
1250999,The Witch,Nesip,12,3968246,Yağız Ata Dinçer,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/5TGbKhuDzrIIavEiTtKguI1dPbm.jpg,,,,,,,,,,,0.09
1140191,Saýara,Sayara Bazarov,0,4111073,Duygu Kocabıyık,,Female,,,,,,Acting,"Duygu Kocabiyik is known for Sayara, Biricik Sevgilim (2023) and EGO (2023).",Unknown,,,https://image.tmdb.org/t/p/w500/6sLS1qp4gGXgDAifJOpNgP95RPB.jpg,,,,,,,,,,,0.09
1140191,Saýara,Barış Ataberk,1,1570796,Emre Kızılırmak,,Male,1983-03-09,,43,"Ankara, Turkey",Turkey,Acting,"Emre Kızılırmak (born March 9, 1983) is a Turkish actor and former model.",Unknown,,,https://image.tmdb.org/t/p/w500/lyVVG7cgGUQm1pJH9Kv4xngAlPA.jpg,emrekzlrmk,https://www.instagram.com/emrekzlrmk/,,,,,,,,,0.38
1140191,Saýara,Yonca,2,3817114,Özgül Koşar,,Unknown,,,,,,Acting,,Unknown,,,,,,,,,,,,,,0.06
1140191,Saýara,Baran,3,3982304,Doğan Barış Yaşar,,Male,1991-01-24,,35,"Ankara, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/8gDM5R6kcacTpVKoZmnPSmbqdQm.jpg,,,,,,,,,nm11008130,Q124338782,0.08
1140191,Saýara,Emin Abi,4,4480635,Caner Atacan,,Male,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/qmxOCRjPZNTsVnkXLoythC895Zd.jpg,caneratacanofficial,https://www.instagram.com/caneratacanofficial/,,,,,,,nm6711712,,0.1
1140191,Saýara,Deniz,5,4480637,Batuhan Büyükacaroğlu,,Male,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/slLaO3IG8s4p7HNIl35SeRhu51y.jpg,batuhanbuyukacaroglu,https://www.instagram.com/batuhanbuyukacaroglu/,,,,,,,nm15285143,Q136190455,0.12
1140191,Saýara,Halil Ataberk,6,3116223,Levent İnal,,Male,1965-07-15,,60,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/tsRHBOsNVgSelkp3LoP00uyckJh.jpg,leventinal34,https://www.instagram.com/leventinal34/,Leventn25971606,https://twitter.com/Leventn25971606,,,,,nm8250917,Q135161765,0.05
1140191,Saýara,Güvenlik Furkan,7,2640960,Furkan R. Demirel,Furkan R. Demirel | Furkan Demirel,Male,1999-09-16,,26,"Kastamonu, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/nBaVd7zMKHOL5tqFnYOIMiKONRy.jpg,furkanrizademirel,https://www.instagram.com/furkanrizademirel/,FurkanRDemirel,https://twitter.com/FurkanRDemirel,,,furkanrizademirel,https://www.tiktok.com/@furkanrizademirel,nm11510637,,0.11
